fecha,clae2,w_median
2016-10-01,12,15757
2016-10-01,13,12953
2016-10-01,14,12462
2016-10-01,15,13506
2016-10-01,16,8785
2016-10-01,17,12903
2016-10-01,18,11946
2016-10-01,19,17846
2016-10-01,20,16344
2016-10-01,21,18781
2016-10-01,22,13926
2016-10-01,23,13374
2016-10-01,24,12387
2016-10-01,25,10852
2016-10-01,26,15391
2016-10-01,27,12218
2016-10-01,28,11747
2016-10-01,29,15113
2016-10-01,30,12126
2016-10-01,31,10972
2016-10-01,32,11818
2016-10-01,33,11420
2016-10-01,35,23614
2016-10-01,36,15395
2016-10-01,37,15485
2016-10-01,38,21513
2016-10-01,39,17214
2016-10-01,41,7035
2016-10-01,42,12102
2016-10-01,43,8564
2016-10-01,45,12921
2016-10-01,46,14422
2016-10-01,47,11052
2016-10-01,49,17338
2016-10-01,50,15663
2016-10-01,51,17670
2016-10-01,52,14662
2016-10-01,53,13292
2016-10-01,55,9650
2016-10-01,56,7273
2016-10-01,58,10157
2016-10-01,59,11348
2016-10-01,60,17392
2016-10-01,61,16340
2016-10-01,62,14668
2016-10-01,63,11876
2016-10-01,64,20737
2016-10-01,65,17240
2016-10-01,66,13059
2016-10-01,68,9408
2016-10-01,69,10187
2016-10-01,70,10099
2016-10-01,71,9019
2016-10-01,72,13939
2016-10-01,73,8163
2016-10-01,74,10837
2016-10-01,75,8183
2016-10-01,77,12898
2016-10-01,78,6860
2016-10-01,79,11095
2016-10-01,80,13174
2016-10-01,81,9360
2016-10-01,82,10333
2016-10-01,85,6656
2016-10-01,86,13747
2016-10-01,87,11626
2016-10-01,88,9656
2016-10-01,90,2568
2016-10-01,91,10015
2016-10-01,92,13014
2016-10-01,93,7522
2016-10-01,94,11844
2016-10-01,95,10317
2016-10-01,96,7718
2016-11-01,999,11946
2016-11-01,1,7752
2016-11-01,2,8281
2016-11-01,3,12048
2016-11-01,5,22969
2016-11-01,6,26400
2016-11-01,7,34124
2016-11-01,8,14425
2016-11-01,9,39857
2016-11-01,10,14446
2016-11-01,11,13071
2016-11-01,12,14197
2016-11-01,13,12634
2016-11-01,14,12686
2016-11-01,15,13957
2016-11-01,16,9145
2016-11-01,17,13787
2016-11-01,18,12656
2016-11-01,19,21735
2016-11-01,20,16527
2016-11-01,21,19200
2016-11-01,22,14932
2016-11-01,23,13825
2016-11-01,24,14221
2016-11-01,25,12744
2016-11-01,26,16095
2016-11-01,27,13901
2016-11-01,28,13468
2016-11-01,29,17026
2016-11-01,30,12665
2016-11-01,31,11829
2016-11-01,32,12522
2016-11-01,33,12852
2016-11-01,35,24128
2016-11-01,36,15796
2016-11-01,37,14102
2016-11-01,38,22992
2016-11-01,39,16745
2016-11-01,41,7413
2016-11-01,42,12716
2016-11-01,43,9060
2016-11-01,45,13352
2016-11-01,46,14568
2016-11-01,47,11190
2016-11-01,49,17949
2016-11-01,50,15768
2016-11-01,51,16878
2016-11-01,52,14962
2016-11-01,53,13880
2016-11-01,55,9977
2016-11-01,56,7355
2016-11-01,58,10996
2016-11-01,59,10831
2016-11-01,60,19392
2016-11-01,61,16427
2016-11-01,62,15000
2016-11-01,63,12606
2016-11-01,64,21002
2016-11-01,65,17216
2016-11-01,66,13075
2016-11-01,68,9305
2016-11-01,69,10268
2016-11-01,70,10380
2016-11-01,71,9203
2016-11-01,72,13606
2016-11-01,73,8499
2016-11-01,74,10988
2016-11-01,75,8184
2016-11-01,77,12400
2016-11-01,78,6798
2016-11-01,79,11635
2016-11-01,80,13240
2016-11-01,81,9285
2016-11-01,82,10583
2016-11-01,85,6825
2016-11-01,86,14854
2016-11-01,87,12665
2016-11-01,88,10306
2016-11-01,90,1436
2016-11-01,91,9106
2016-11-01,92,13104
2016-11-01,93,7546
2016-11-01,94,11752
2016-11-01,95,11002
2016-11-01,96,7886
2016-12-01,999,16492
2016-12-01,1,10818
2016-12-01,2,11950
2016-12-01,3,20226
2016-12-01,5,33513
2016-12-01,6,38250
2016-12-01,7,51194
2016-12-01,8,21870
2016-12-01,9,57468
2016-12-01,10,20456
2016-12-01,11,19072
2016-12-01,12,20644
2016-12-01,13,20275
2016-12-01,14,18563
2016-12-01,15,22999
2016-12-01,16,13725
2016-12-01,17,21476
2016-12-01,18,18481
2016-12-01,19,29562
2016-12-01,20,23928
2016-12-01,21,29199
2016-12-01,22,22071
2016-12-01,23,19789
2016-12-01,24,19068
2016-12-01,25,16704
2016-12-01,26,22373
2016-12-01,27,19120
2016-12-01,28,18368
2016-12-01,29,24399
2016-12-01,30,17295
2016-12-01,31,17737
2016-12-01,32,17048
2016-12-01,33,17818
2016-12-01,35,36560
2016-12-01,36,24380
2016-12-01,37,19762
2016-12-01,38,30120
2016-12-01,39,24073
2016-12-01,41,9632
2016-12-01,42,17654
2016-12-01,43,12233
2016-12-01,45,20005
2016-12-01,46,19512
2016-12-01,47,15127
2016-12-01,49,26189
2016-12-01,50,21978
2016-12-01,51,24933
2016-12-01,52,20110
2016-12-01,53,19295
2016-12-01,55,11618
2016-12-01,56,10678
2016-12-01,58,15022
2016-12-01,59,17578
2016-12-01,60,27910
2016-12-01,61,24214
2016-12-01,62,21689
2016-12-01,63,17867
2016-12-01,64,32075
2016-12-01,65,26076
2016-12-01,66,18670
2016-12-01,68,12859
2016-12-01,69,14977
2016-12-01,70,14802
2016-12-01,71,12735
2016-12-01,72,17708
2016-12-01,73,10950
2016-12-01,74,14458
2016-12-01,75,12132
2016-12-01,77,17046
2016-12-01,78,7948
2016-12-01,79,12620
2016-12-01,80,17006
2016-12-01,81,11944
2016-12-01,82,15097
2016-12-01,85,9838
2016-12-01,86,23102
2016-12-01,87,18322
2016-12-01,88,15976
2016-12-01,90,5248
2016-12-01,91,13583
2016-12-01,92,19686
2016-12-01,93,10013
2016-12-01,94,16699
2016-12-01,95,15476
2016-12-01,96,10903
2017-01-01,999,12640
2017-01-01,1,8964
2017-01-01,2,8307
2017-01-01,3,16965
2017-01-01,5,25398
2017-01-01,6,26433
2017-01-01,7,42403
2017-01-01,8,15018
2017-01-01,9,42235
2017-01-01,10,14743
2017-01-01,11,14536
2017-01-01,12,19600
2017-01-01,13,13922
2017-01-01,14,13346
2017-01-01,15,14510
2017-01-01,16,9272
2017-01-01,17,14787
2017-01-01,18,13232
2017-01-01,19,21570
2017-01-01,20,17373
2017-01-01,21,20000
2017-01-01,22,15869
2017-01-01,23,14010
2017-01-01,24,14304
2017-01-01,25,11852
2017-01-01,26,14700
2017-01-01,27,13108
2017-01-01,28,12830
2017-01-01,29,16705
2017-01-01,30,12550
2017-01-01,31,12616
2017-01-01,32,13492
2017-01-01,33,11983
2017-01-01,35,27803
2017-01-01,36,17274
2017-01-01,37,14346
2017-01-01,38,23957
2017-01-01,39,16529
2017-01-01,41,7049
2017-01-01,42,12744
2017-01-01,43,9158
2017-01-01,45,14207
2017-01-01,46,15473
2017-01-01,47,11618
2017-01-01,49,19653
2017-01-01,50,16866
2017-01-01,51,17943
2017-01-01,52,15238
2017-01-01,53,14866
2017-01-01,55,10710
2017-01-01,56,8162
2017-01-01,58,11863
2017-01-01,59,11178
2017-01-01,60,20477
2017-01-01,61,19811
2017-01-01,62,16202
2017-01-01,63,14443
2017-01-01,64,23162
2017-01-01,65,18811
2017-01-01,66,13900
2017-01-01,68,10301
2017-01-01,69,11781
2017-01-01,70,11133
2017-01-01,71,9585
2017-01-01,72,14794
2017-01-01,73,10240
2017-01-01,74,13849
2017-01-01,75,8928
2017-01-01,77,13316
2017-01-01,78,8195
2017-01-01,79,10349
2017-01-01,80,14498
2017-01-01,81,9314
2017-01-01,82,11160
2017-01-01,85,7642
2017-01-01,86,15611
2017-01-01,87,13052
2017-01-01,88,10740
2017-01-01,90,6728
2017-01-01,91,10709
2017-01-01,92,14554
2017-01-01,93,8602
2017-01-01,94,14245
2017-01-01,95,10696
2017-01-01,96,8502
2017-02-01,999,13155
2017-02-01,1,8871
2017-02-01,2,8728
2017-02-01,3,17170
2017-02-01,5,24957
2017-02-01,6,25333
2017-02-01,7,41348
2017-02-01,8,14319
2017-02-01,9,39746
2017-02-01,10,14387
2017-02-01,11,11762
2017-02-01,12,15263
2017-02-01,13,13315
2017-02-01,14,12887
2017-02-01,15,14540
2017-02-01,16,9344
2017-02-01,17,13866
2017-02-01,18,12630
2017-02-01,19,21065
2017-02-01,20,17208
2017-02-01,21,20145
2017-02-01,22,14759
2017-02-01,23,13067
2017-02-01,24,14216
2017-02-01,25,11929
2017-02-01,26,15004
2017-02-01,27,13580
2017-02-01,28,12911
2017-02-01,29,16754
2017-02-01,30,12940
2017-02-01,31,11733
2017-02-01,32,12930
2017-02-01,33,12051
2017-02-01,35,25804
2017-02-01,36,16753
2017-02-01,37,15402
2017-02-01,38,23703
2017-02-01,39,17151
2017-02-01,41,7262
2017-02-01,42,12346
2017-02-01,43,8987
2017-02-01,45,13967
2017-02-01,46,15525
2017-02-01,47,11709
2017-02-01,49,19706
2017-02-01,50,17000
2017-02-01,51,21178
2017-02-01,52,15158
2017-02-01,53,15092
2017-02-01,55,11311
2017-02-01,56,8150
2017-02-01,58,11969
2017-02-01,59,11353
2017-02-01,60,20528
2017-02-01,61,17264
2017-02-01,62,15576
2017-02-01,63,14731
2017-02-01,64,22238
2017-02-01,65,18076
2017-02-01,66,13739
2017-02-01,68,10258
2017-02-01,69,11422
2017-02-01,70,11154
2017-02-01,71,9569
2017-02-01,72,15125
2017-02-01,73,9602
2017-02-01,74,14399
2017-02-01,75,8955
2017-02-01,77,11596
2017-02-01,78,8701
2017-02-01,79,11590
2017-02-01,80,14494
2017-02-01,81,9866
2017-02-01,82,11198
2017-02-01,85,7253
2017-02-01,86,15530
2017-02-01,87,13206
2017-02-01,88,10853
2017-02-01,90,4341
2017-02-01,91,11224
2017-02-01,92,14425
2017-02-01,93,9107
2017-02-01,94,14376
2017-02-01,95,10852
2017-02-01,96,8345
2017-03-01,999,13209
2017-03-01,1,8425
2017-03-01,2,8815
2017-03-01,3,15540
2017-03-01,5,23422
2017-03-01,6,30582
2017-03-01,7,39117
2017-03-01,8,15576
2017-03-01,9,40246
2017-03-01,10,15116
2017-03-01,11,12415
2017-03-01,12,11229
2017-03-01,13,14641
2017-03-01,14,13451
2017-03-01,15,15800
2017-03-01,16,10088
2017-03-01,17,15089
2017-03-01,18,13148
2017-03-01,19,21863
2017-03-01,20,17395
2017-03-01,21,20570
2017-03-01,22,15872
2017-03-01,23,14095
2017-03-01,24,13684
2017-03-01,25,11767
2017-03-01,26,14573
2017-03-01,27,13004
2017-03-01,28,12862
2017-03-01,29,16636
2017-03-01,30,12882
2017-03-01,31,12952
2017-03-01,32,12168
2017-03-01,33,12047
2017-03-01,35,26276
2017-03-01,36,17932
2017-03-01,37,16818
2017-03-01,38,25531
2017-03-01,39,18796
2017-03-01,41,7818
2017-03-01,42,13298
2017-03-01,43,9591
2017-03-01,45,14216
2017-03-01,46,15506
2017-03-01,47,12006
2017-03-01,49,19709
2017-03-01,50,16995
2017-03-01,51,22660
2017-03-01,52,15294
2017-03-01,53,15254
2017-03-01,55,10951
2017-03-01,56,8111
2017-03-01,58,12100
2017-03-01,59,10948
2017-03-01,60,19387
2017-03-01,61,18634
2017-03-01,62,16000
2017-03-01,63,14844
2017-03-01,64,22027
2017-03-01,65,18454
2017-03-01,66,14178
2017-03-01,68,10368
2017-03-01,69,11242
2017-03-01,70,11059
2017-03-01,71,9616
2017-03-01,72,14849
2017-03-01,73,9227
2017-03-01,74,12352
2017-03-01,75,8650
2017-03-01,77,11914
2017-03-01,78,5482
2017-03-01,79,12823
2017-03-01,80,14380
2017-03-01,81,10082
2017-03-01,82,11205
2017-03-01,85,7693
2017-03-01,86,15557
2017-03-01,87,13052
2017-03-01,88,10056
2017-03-01,90,4937
2017-03-01,91,10016
2017-03-01,92,14023
2017-03-01,93,8198
2017-03-01,94,13549
2017-03-01,95,11107
2017-03-01,96,8411
2017-04-01,999,13940
2017-04-01,1,7832
2017-04-01,2,8060
2017-04-01,3,13197
2017-04-01,5,23267
2017-04-01,6,28477
2017-04-01,7,42030
2017-04-01,8,15009
2017-04-01,9,39008
2017-04-01,10,14854
2017-04-01,11,13785
2017-04-01,12,12411
2017-04-01,13,13972
2017-04-01,14,13700
2017-04-01,15,15688
2017-04-01,16,9753
2017-04-01,17,14383
2017-04-01,18,12549
2017-04-01,19,22158
2017-04-01,20,17992
2017-04-01,21,19619
2017-04-01,22,14839
2017-04-01,23,13809
2017-04-01,24,12795
2017-04-01,25,10852
2017-04-01,26,14434
2017-04-01,27,12394
2017-04-01,28,12244
2017-04-01,29,15873
2017-04-01,30,12151
2017-04-01,31,12300
2017-04-01,32,11481
2017-04-01,33,11352
2017-04-01,35,26434
2017-04-01,36,17992
2017-04-01,37,15468
2017-04-01,38,24192
2017-04-01,39,19398
2017-04-01,41,7697
2017-04-01,42,12829
2017-04-01,43,9485
2017-04-01,45,14500
2017-04-01,46,15949
2017-04-01,47,12955
2017-04-01,49,19733
2017-04-01,50,17887
2017-04-01,51,21993
2017-04-01,52,15725
2017-04-01,53,15610
2017-04-01,55,11262
2017-04-01,56,8214
2017-04-01,58,11301
2017-04-01,59,14675
2017-04-01,60,19682
2017-04-01,61,18973
2017-04-01,62,17138
2017-04-01,63,15680
2017-04-01,64,22347
2017-04-01,65,18792
2017-04-01,66,15022
2017-04-01,68,10368
2017-04-01,69,11813
2017-04-01,70,11746
2017-04-01,71,9922
2017-04-01,72,15201
2017-04-01,73,10239
2017-04-01,74,12370
2017-04-01,75,9620
2017-04-01,77,12237
2017-04-01,78,7852
2017-04-01,79,13108
2017-04-01,80,14726
2017-04-01,81,10466
2017-04-01,82,12159
2017-04-01,85,7871
2017-04-01,86,15559
2017-04-01,87,13139
2017-04-01,88,10434
2017-04-01,90,3570
2017-04-01,91,11485
2017-04-01,92,14582
2017-04-01,93,8505
2017-04-01,94,13581
2017-04-01,95,10891
2017-04-01,96,9033
2017-05-01,999,14238
2017-05-01,1,8768
2017-05-01,2,8294
2017-05-01,3,15292
2017-05-01,5,21564
2017-05-01,6,28449
2017-05-01,7,45967
2017-05-01,8,16462
2017-05-01,9,39063
2017-05-01,10,15755
2017-05-01,11,15371
2017-05-01,12,15782
2017-05-01,13,14874
2017-05-01,14,14389
2017-05-01,15,16454
2017-05-01,16,10332
2017-05-01,17,16237
2017-05-01,18,15374
2017-05-01,19,21029
2017-05-01,20,18111
2017-05-01,21,21094
2017-05-01,22,17126
2017-05-01,23,16231
2017-05-01,24,13807
2017-05-01,25,11941
2017-05-01,26,15545
2017-05-01,27,13887
2017-05-01,28,13451
2017-05-01,29,17292
2017-05-01,30,13222
2017-05-01,31,13535
2017-05-01,32,14691
2017-05-01,33,12794
2017-05-01,35,27565
2017-05-01,36,18801
2017-05-01,37,17980
2017-05-01,38,25077
2017-05-01,39,18893
2017-05-01,41,8939
2017-05-01,42,15497
2017-05-01,43,10908
2017-05-01,45,14989
2017-05-01,46,16470
2017-05-01,47,12739
2017-05-01,49,19960
2017-05-01,50,18000
2017-05-01,51,22774
2017-05-01,52,15683
2017-05-01,53,16135
2017-05-01,55,11926
2017-05-01,56,8201
2017-05-01,58,11848
2017-05-01,59,12009
2017-05-01,60,18682
2017-05-01,61,19297
2017-05-01,62,17464
2017-05-01,63,15987
2017-05-01,64,22021
2017-05-01,65,19066
2017-05-01,66,15049
2017-05-01,68,10575
2017-05-01,69,11664
2017-05-01,70,12204
2017-05-01,71,10308
2017-05-01,72,16111
2017-05-01,73,10612
2017-05-01,74,12188
2017-05-01,75,9515
2017-05-01,77,14272
2017-05-01,78,8118
2017-05-01,79,13340
2017-05-01,80,14568
2017-05-01,81,10687
2017-05-01,82,12170
2017-05-01,85,8024
2017-05-01,86,15484
2017-05-01,87,13194
2017-05-01,88,10887
2017-05-01,90,2932
2017-05-01,91,13001
2017-05-01,92,15081
2017-05-01,93,8554
2017-05-01,94,13529
2017-05-01,95,11218
2017-05-01,96,9091
2017-06-01,999,19148
2017-06-01,1,10324
2017-06-01,2,11532
2017-06-01,3,20576
2017-06-01,5,42257
2017-06-01,6,43607
2017-06-01,7,63629
2017-06-01,8,24539
2017-06-01,9,63544
2017-06-01,10,22465
2017-06-01,11,21758
2017-06-01,12,18346
2017-06-01,13,22365
2017-06-01,14,20442
2017-06-01,15,22908
2017-06-01,16,15004
2017-06-01,17,23995
2017-06-01,18,21159
2017-06-01,19,37837
2017-06-01,20,27504
2017-06-01,21,31131
2017-06-01,22,24814
2017-06-01,23,21572
2017-06-01,24,22512
2017-06-01,25,19778
2017-06-01,26,23790
2017-06-01,27,22141
2017-06-01,28,21760
2017-06-01,29,26944
2017-06-01,30,20455
2017-06-01,31,20389
2017-06-01,32,21816
2017-06-01,33,20220
2017-06-01,35,38992
2017-06-01,36,27122
2017-06-01,37,22897
2017-06-01,38,30925
2017-06-01,39,26390
2017-06-01,41,11127
2017-06-01,42,19988
2017-06-01,43,14464
2017-06-01,45,21069
2017-06-01,46,22170
2017-06-01,47,17864
2017-06-01,49,27296
2017-06-01,50,22532
2017-06-01,51,28299
2017-06-01,52,21930
2017-06-01,53,22217
2017-06-01,55,14202
2017-06-01,56,12090
2017-06-01,58,15488
2017-06-01,59,17668
2017-06-01,60,28605
2017-06-01,61,27644
2017-06-01,62,24225
2017-06-01,63,21945
2017-06-01,64,31357
2017-06-01,65,27371
2017-06-01,66,21055
2017-06-01,68,14607
2017-06-01,69,16650
2017-06-01,70,16489
2017-06-01,71,13613
2017-06-01,72,19433
2017-06-01,73,13157
2017-06-01,74,16133
2017-06-01,75,13968
2017-06-01,77,19735
2017-06-01,78,6231
2017-06-01,79,18195
2017-06-01,80,19242
2017-06-01,81,13495
2017-06-01,82,17146
2017-06-01,85,10079
2017-06-01,86,22331
2017-06-01,87,17486
2017-06-01,88,14899
2017-06-01,90,8946
2017-06-01,91,18174
2017-06-01,92,22342
2017-06-01,93,11873
2017-06-01,94,18921
2017-06-01,95,17760
2017-06-01,96,13218
2017-07-01,999,16055
2017-07-01,1,9122
2017-07-01,2,8268
2017-07-01,3,20069
2017-07-01,5,25469
2017-07-01,6,31344
2017-07-01,7,44748
2017-07-01,8,17346
2017-07-01,9,45762
2017-07-01,10,16401
2017-07-01,11,15127
2017-07-01,12,14517
2017-07-01,13,16607
2017-07-01,14,15032
2017-07-01,15,17913
2017-07-01,16,11042
2017-07-01,17,16165
2017-07-01,18,14353
2017-07-01,19,26491
2017-07-01,20,19627
2017-07-01,21,21104
2017-07-01,22,16795
2017-07-01,23,16086
2017-07-01,24,16364
2017-07-01,25,13795
2017-07-01,26,17800
2017-07-01,27,15440
2017-07-01,28,15138
2017-07-01,29,19305
2017-07-01,30,15336
2017-07-01,31,14473
2017-07-01,32,15195
2017-07-01,33,14322
2017-07-01,35,27615
2017-07-01,36,20210
2017-07-01,37,17439
2017-07-01,38,27081
2017-07-01,39,18487
2017-07-01,41,8875
2017-07-01,42,15475
2017-07-01,43,11382
2017-07-01,45,15667
2017-07-01,46,17418
2017-07-01,47,13586
2017-07-01,49,20823
2017-07-01,50,18817
2017-07-01,51,24100
2017-07-01,52,17736
2017-07-01,53,18080
2017-07-01,55,12233
2017-07-01,56,9423
2017-07-01,58,12397
2017-07-01,59,12521
2017-07-01,60,19610
2017-07-01,61,20312
2017-07-01,62,18000
2017-07-01,63,16977
2017-07-01,64,23398
2017-07-01,65,20465
2017-07-01,66,16574
2017-07-01,68,10679
2017-07-01,69,12148
2017-07-01,70,13002
2017-07-01,71,10684
2017-07-01,72,15645
2017-07-01,73,11242
2017-07-01,74,13164
2017-07-01,75,10368
2017-07-01,77,15016
2017-07-01,78,8578
2017-07-01,79,14137
2017-07-01,80,16938
2017-07-01,81,10884
2017-07-01,82,13029
2017-07-01,85,8350
2017-07-01,86,17322
2017-07-01,87,14450
2017-07-01,88,11280
2017-07-01,90,5077
2017-07-01,91,12585
2017-07-01,92,15028
2017-07-01,93,8937
2017-07-01,94,14500
2017-07-01,95,13264
2017-07-01,96,9819
2017-08-01,999,16033
2017-08-01,1,9280
2017-08-01,2,8999
2017-08-01,3,20066
2017-08-01,5,25939
2017-08-01,6,31191
2017-08-01,7,43806
2017-08-01,8,18030
2017-08-01,9,45309
2017-08-01,10,17154
2017-08-01,11,15622
2017-08-01,12,15390
2017-08-01,13,15854
2017-08-01,14,14987
2017-08-01,15,17175
2017-08-01,16,11300
2017-08-01,17,16388
2017-08-01,18,14473
2017-08-01,19,24158
2017-08-01,20,19822
2017-08-01,21,22988
2017-08-01,22,17326
2017-08-01,23,16725
2017-08-01,24,16742
2017-08-01,25,14279
2017-08-01,26,18228
2017-08-01,27,16184
2017-08-01,28,15577
2017-08-01,29,19800
2017-08-01,30,15660
2017-08-01,31,15368
2017-08-01,32,15400
2017-08-01,33,14624
2017-08-01,35,27345
2017-08-01,36,19777
2017-08-01,37,19699
2017-08-01,38,26959
2017-08-01,39,18894
2017-08-01,41,9130
2017-08-01,42,16126
2017-08-01,43,11738
2017-08-01,45,15847
2017-08-01,46,17596
2017-08-01,47,13346
2017-08-01,49,21166
2017-08-01,50,18072
2017-08-01,51,24592
2017-08-01,52,17801
2017-08-01,53,18648
2017-08-01,55,12836
2017-08-01,56,9041
2017-08-01,58,12508
2017-08-01,59,12992
2017-08-01,60,23517
2017-08-01,61,20400
2017-08-01,62,18000
2017-08-01,63,16401
2017-08-01,64,23179
2017-08-01,65,20372
2017-08-01,66,16748
2017-08-01,68,10784
2017-08-01,69,12048
2017-08-01,70,12917
2017-08-01,71,10861
2017-08-01,72,16252
2017-08-01,73,10485
2017-08-01,74,13086
2017-08-01,75,10393
2017-08-01,77,15691
2017-08-01,78,8578
2017-08-01,79,14692
2017-08-01,80,17044
2017-08-01,81,11475
2017-08-01,82,13031
2017-08-01,85,8114
2017-08-01,86,17316
2017-08-01,87,14420
2017-08-01,88,10963
2017-08-01,90,3257
2017-08-01,91,12176
2017-08-01,92,15690
2017-08-01,93,9256
2017-08-01,94,14761
2017-08-01,95,13264
2017-08-01,96,9897
2017-09-01,999,16155
2017-09-01,1,8666
2017-09-01,2,8691
2017-09-01,3,23515
2017-09-01,5,25797
2017-09-01,6,32037
2017-09-01,7,42600
2017-09-01,8,18565
2017-09-01,9,41490
2017-09-01,10,17027
2017-09-01,11,16011
2017-09-01,12,18773
2017-09-01,13,15096
2017-09-01,14,14474
2017-09-01,15,17417
2017-09-01,16,10945
2017-09-01,17,16116
2017-09-01,18,14918
2017-09-01,19,25611
2017-09-01,20,20194
2017-09-01,21,23504
2017-09-01,22,17678
2017-09-01,23,16021
2017-09-01,24,16000
2017-09-01,25,13565
2017-09-01,26,17961
2017-09-01,27,15564
2017-09-01,28,14714
2017-09-01,29,18694
2017-09-01,30,15242
2017-09-01,31,14022
2017-09-01,32,14903
2017-09-01,33,14469
2017-09-01,35,31489
2017-09-01,36,20358
2017-09-01,37,19635
2017-09-01,38,25450
2017-09-01,39,18878
2017-09-01,41,8921
2017-09-01,42,15592
2017-09-01,43,11347
2017-09-01,45,15648
2017-09-01,46,18125
2017-09-01,47,13556
2017-09-01,49,21193
2017-09-01,50,18241
2017-09-01,51,23394
2017-09-01,52,17082
2017-09-01,53,19139
2017-09-01,55,12545
2017-09-01,56,8896
2017-09-01,58,12824
2017-09-01,59,12821
2017-09-01,60,21368
2017-09-01,61,20793
2017-09-01,62,18144
2017-09-01,63,15668
2017-09-01,64,23264
2017-09-01,65,20870
2017-09-01,66,17181
2017-09-01,68,10719
2017-09-01,69,12246
2017-09-01,70,12782
2017-09-01,71,10680
2017-09-01,72,17550
2017-09-01,73,10194
2017-09-01,74,12238
2017-09-01,75,10550
2017-09-01,77,16421
2017-09-01,78,5603
2017-09-01,79,13858
2017-09-01,80,16935
2017-09-01,81,11551
2017-09-01,82,13264
2017-09-01,85,8229
2017-09-01,86,18154
2017-09-01,87,14828
2017-09-01,88,11652
2017-09-01,90,3190
2017-09-01,91,12242
2017-09-01,92,15505
2017-09-01,93,9057
2017-09-01,94,15000
2017-09-01,95,13264
2017-09-01,96,9882
2017-10-01,999,16576
2017-10-01,1,10095
2017-10-01,2,9542
2017-10-01,3,18544
2017-10-01,5,27648
2017-10-01,6,27156
